timestamp,consumption_kwh,temperature_c,humidity_pct,source_type
2024-01-18 14:00:00,127.807,15.65,71.78,synthetic_demo
2024-01-18 15:00:00,129.132,15.88,71.76,synthetic_demo
2024-01-18 16:00:00,129.056,17.79,80.6,synthetic_demo
2024-01-18 17:00:00,124.409,19.47,66.23,synthetic_demo
2024-01-18 18:00:00,123.432,21.65,64.1,synthetic_demo
2024-01-18 19:00:00,118.45,23.25,63.76,synthetic_demo
2024-01-18 20:00:00,117.091,19.7,58.39,synthetic_demo
2024-01-18 21:00:00,108.864,21.66,59.45,synthetic_demo
2024-01-18 22:00:00,101.256,19.44,61.14,synthetic_demo
2024-01-18 23:00:00,100.452,20.46,65.99,synthetic_demo
2024-01-19 00:00:00,88.219,18.84,63.34,synthetic_demo
2024-01-19 01:00:00,89.82,15.59,67.83,synthetic_demo
2024-01-19 02:00:00,89.967,17.61,70.76,synthetic_demo
2024-01-19 03:00:00,92.402,14.47,72.46,synthetic_demo
2024-01-19 04:00:00,97.24,13.35,68.34,synthetic_demo
2024-01-19 05:00:00,100.382,11.67,67.31,synthetic_demo
2024-01-19 06:00:00,102.121,11.38,76.6,synthetic_demo
2024-01-19 07:00:00,108.553,12.18,74.08,synthetic_demo
2024-01-19 08:00:00,115.922,11.27,63.0,synthetic_demo
2024-01-19 09:00:00,115.623,12.06,68.75,synthetic_demo
2024-01-19 10:00:00,121.307,12.6,70.66,synthetic_demo
2024-01-19 11:00:00,123.494,14.54,71.97,synthetic_demo
2024-01-19 12:00:00,125.555,13.58,73.49,synthetic_demo
2024-01-19 13:00:00,123.036,13.43,70.5,synthetic_demo
2024-01-19 14:00:00,128.509,17.77,68.1,synthetic_demo
2024-01-19 15:00:00,122.344,17.39,65.84,synthetic_demo
2024-01-19 16:00:00,123.087,20.33,59.5,synthetic_demo
2024-01-19 17:00:00,120.067,20.49,61.42,synthetic_demo
2024-01-19 18:00:00,115.721,20.67,62.66,synthetic_demo
2024-01-19 19:00:00,114.742,21.74,61.43,synthetic_demo
2024-01-19 20:00:00,109.648,23.84,50.29,synthetic_demo
2024-01-19 21:00:00,103.739,23.82,57.75,synthetic_demo
2024-01-19 22:00:00,97.119,20.91,62.63,synthetic_demo
2024-01-19 23:00:00,92.162,20.22,61.56,synthetic_demo
2024-01-20 00:00:00,87.14,20.42,61.55,synthetic_demo
2024-01-20 01:00:00,85.223,16.91,68.39,synthetic_demo
2024-01-20 02:00:00,88.971,17.03,60.45,synthetic_demo
2024-01-20 03:00:00,87.577,15.3,59.25,synthetic_demo
2024-01-20 04:00:00,94.798,14.51,66.37,synthetic_demo
2024-01-20 05:00:00,94.927,12.09,74.1,synthetic_demo
2024-01-20 06:00:00,99.944,10.39,80.25,synthetic_demo
2024-01-20 07:00:00,106.082,9.31,76.7,synthetic_demo
2024-01-20 08:00:00,109.274,10.29,64.57,synthetic_demo
2024-01-20 09:00:00,112.975,11.25,69.88,synthetic_demo
2024-01-20 10:00:00,117.241,11.95,71.7,synthetic_demo
2024-01-20 11:00:00,121.953,15.42,68.18,synthetic_demo
2024-01-20 12:00:00,120.64,15.46,69.95,synthetic_demo
2024-01-20 13:00:00,122.33,14.18,63.82,synthetic_demo
2024-01-20 14:00:00,121.993,17.05,66.15,synthetic_demo
2024-01-20 15:00:00,121.906,17.44,67.58,synthetic_demo
2024-01-20 16:00:00,117.12,18.79,68.39,synthetic_demo
2024-01-20 17:00:00,121.211,20.39,58.79,synthetic_demo
2024-01-20 18:00:00,112.943,21.7,59.91,synthetic_demo
2024-01-20 19:00:00,108.125,21.05,48.7,synthetic_demo
2024-01-20 20:00:00,103.603,22.91,57.44,synthetic_demo
2024-01-20 21:00:00,96.973,20.09,60.47,synthetic_demo
2024-01-20 22:00:00,89.808,20.97,57.2,synthetic_demo
2024-01-20 23:00:00,87.963,23.28,61.04,synthetic_demo
2024-01-21 00:00:00,90.852,19.53,63.31,synthetic_demo
2024-01-21 01:00:00,87.904,19.78,52.07,synthetic_demo
2024-01-21 02:00:00,87.617,16.88,67.06,synthetic_demo
2024-01-21 03:00:00,92.841,16.17,61.97,synthetic_demo
2024-01-21 04:00:00,96.354,14.2,70.82,synthetic_demo
2024-01-21 05:00:00,99.493,13.03,63.04,synthetic_demo
2024-01-21 06:00:00,99.62,11.5,70.97,synthetic_demo
2024-01-21 07:00:00,104.998,12.45,68.54,synthetic_demo
2024-01-21 08:00:00,114.277,10.74,73.01,synthetic_demo
2024-01-21 09:00:00,115.476,12.73,70.33,synthetic_demo
2024-01-21 10:00:00,118.19,13.74,67.53,synthetic_demo
2024-01-21 11:00:00,123.025,13.67,61.18,synthetic_demo
2024-01-21 12:00:00,125.404,13.92,61.25,synthetic_demo
2024-01-21 13:00:00,122.863,16.02,63.83,synthetic_demo
2024-01-21 14:00:00,123.835,16.4,66.37,synthetic_demo
2024-01-21 15:00:00,123.454,19.18,60.86,synthetic_demo
2024-01-21 16:00:00,116.423,17.07,68.93,synthetic_demo
2024-01-21 17:00:00,119.043,19.9,61.86,synthetic_demo
2024-01-21 18:00:00,112.451,18.71,59.51,synthetic_demo
2024-01-21 19:00:00,108.057,19.8,61.96,synthetic_demo
2024-01-21 20:00:00,104.242,23.4,61.24,synthetic_demo
2024-01-21 21:00:00,101.984,22.67,62.39,synthetic_demo
2024-01-21 22:00:00,92.661,20.23,72.35,synthetic_demo
2024-01-21 23:00:00,89.151,18.5,61.17,synthetic_demo
2024-01-22 00:00:00,94.228,15.84,66.54,synthetic_demo
2024-01-22 01:00:00,91.221,17.54,67.51,synthetic_demo
2024-01-22 02:00:00,94.989,19.81,63.22,synthetic_demo
2024-01-22 03:00:00,98.195,16.13,64.15,synthetic_demo
2024-01-22 04:00:00,98.638,13.73,61.06,synthetic_demo
2024-01-22 05:00:00,102.122,13.92,66.08,synthetic_demo
2024-01-22 06:00:00,107.618,10.7,66.17,synthetic_demo
2024-01-22 07:00:00,107.476,11.72,61.99,synthetic_demo
2024-01-22 08:00:00,117.268,12.02,66.37,synthetic_demo
2024-01-22 09:00:00,126.743,11.97,65.16,synthetic_demo
2024-01-22 10:00:00,124.025,13.52,71.92,synthetic_demo
2024-01-22 11:00:00,126.895,13.78,71.77,synthetic_demo
2024-01-22 12:00:00,130.422,15.2,62.96,synthetic_demo
2024-01-22 13:00:00,132.842,14.78,66.56,synthetic_demo
2024-01-22 14:00:00,130.891,17.98,55.7,synthetic_demo
2024-01-22 15:00:00,122.834,20.15,60.56,synthetic_demo
2024-01-22 16:00:00,125.415,18.24,66.75,synthetic_demo
2024-01-22 17:00:00,129.707,19.37,67.86,synthetic_demo
2024-01-22 18:00:00,121.47,22.83,57.05,synthetic_demo
2024-01-22 19:00:00,113.26,21.5,67.08,synthetic_demo
2024-01-22 20:00:00,111.477,23.59,52.36,synthetic_demo
2024-01-22 21:00:00,104.014,21.2,55.85,synthetic_demo
2024-01-22 22:00:00,101.316,22.98,64.04,synthetic_demo
2024-01-22 23:00:00,94.081,20.6,70.99,synthetic_demo
2024-01-23 00:00:00,99.819,19.85,65.77,synthetic_demo
2024-01-23 01:00:00,97.344,20.21,62.78,synthetic_demo
2024-01-23 02:00:00,98.583,16.6,55.25,synthetic_demo
2024-01-23 03:00:00,104.45,14.61,57.9,synthetic_demo
2024-01-23 04:00:00,104.548,14.0,69.21,synthetic_demo
2024-01-23 05:00:00,106.953,14.05,66.74,synthetic_demo
2024-01-23 06:00:00,110.126,10.83,65.89,synthetic_demo
2024-01-23 07:00:00,113.334,12.97,69.82,synthetic_demo
2024-01-23 08:00:00,119.237,11.39,71.49,synthetic_demo
2024-01-23 09:00:00,126.308,13.59,73.66,synthetic_demo
2024-01-23 10:00:00,131.775,9.84,73.0,synthetic_demo
2024-01-23 11:00:00,131.558,12.56,76.01,synthetic_demo
2024-01-23 12:00:00,137.621,12.51,69.94,synthetic_demo
2024-01-23 13:00:00,133.661,14.75,67.31,synthetic_demo
2024-01-23 14:00:00,134.009,17.34,70.89,synthetic_demo
2024-01-23 15:00:00,130.531,18.12,59.97,synthetic_demo
2024-01-23 16:00:00,131.814,19.23,77.93,synthetic_demo
2024-01-23 17:00:00,134.303,20.38,64.7,synthetic_demo
2024-01-23 18:00:00,122.246,21.61,63.62,synthetic_demo
2024-01-23 19:00:00,120.421,20.66,65.2,synthetic_demo
2024-01-23 20:00:00,118.988,22.89,69.96,synthetic_demo
2024-01-23 21:00:00,109.226,22.66,64.73,synthetic_demo
2024-01-23 22:00:00,105.528,21.83,53.49,synthetic_demo
2024-01-23 23:00:00,103.98,21.24,69.07,synthetic_demo
2024-01-24 00:00:00,101.25,20.03,61.44,synthetic_demo
2024-01-24 01:00:00,101.584,20.91,62.88,synthetic_demo
2024-01-24 02:00:00,104.622,17.07,59.41,synthetic_demo
2024-01-24 03:00:00,106.798,15.51,69.84,synthetic_demo
2024-01-24 04:00:00,105.641,13.77,65.52,synthetic_demo
2024-01-24 05:00:00,108.431,12.4,70.51,synthetic_demo
2024-01-24 06:00:00,112.0,11.35,69.53,synthetic_demo
2024-01-24 07:00:00,120.455,11.28,80.64,synthetic_demo
2024-01-24 08:00:00,120.42,12.09,80.2,synthetic_demo
2024-01-24 09:00:00,127.002,12.75,69.93,synthetic_demo
2024-01-24 10:00:00,131.444,12.91,69.87,synthetic_demo
2024-01-24 11:00:00,133.096,12.72,67.85,synthetic_demo
2024-01-24 12:00:00,136.463,15.76,72.52,synthetic_demo
2024-01-24 13:00:00,141.649,16.77,64.43,synthetic_demo
2024-01-24 14:00:00,135.666,16.98,63.78,synthetic_demo
2024-01-24 15:00:00,133.243,17.69,70.14,synthetic_demo
2024-01-24 16:00:00,133.287,20.33,60.18,synthetic_demo
2024-01-24 17:00:00,132.011,20.94,62.14,synthetic_demo
2024-01-24 18:00:00,130.072,19.77,55.47,synthetic_demo
2024-01-24 19:00:00,122.867,21.92,64.96,synthetic_demo
2024-01-24 20:00:00,117.385,22.49,70.63,synthetic_demo
2024-01-24 21:00:00,109.976,20.93,65.94,synthetic_demo
2024-01-24 22:00:00,102.579,21.73,68.92,synthetic_demo
2024-01-24 23:00:00,99.29,18.96,59.87,synthetic_demo
2024-01-25 00:00:00,98.137,21.42,63.08,synthetic_demo
2024-01-25 01:00:00,94.044,20.1,58.36,synthetic_demo
2024-01-25 02:00:00,99.896,17.01,64.72,synthetic_demo
2024-01-25 03:00:00,99.246,16.45,70.22,synthetic_demo
2024-01-25 04:00:00,101.561,11.92,70.95,synthetic_demo
2024-01-25 05:00:00,104.092,12.39,62.95,synthetic_demo
2024-01-25 06:00:00,111.369,12.63,63.23,synthetic_demo
2024-01-25 07:00:00,113.177,11.2,64.19,synthetic_demo
2024-01-25 08:00:00,117.477,13.17,71.77,synthetic_demo
2024-01-25 09:00:00,126.169,14.88,78.1,synthetic_demo
2024-01-25 10:00:00,128.232,11.57,77.57,synthetic_demo
2024-01-25 11:00:00,129.917,12.77,60.19,synthetic_demo
2024-01-25 12:00:00,133.471,15.09,74.69,synthetic_demo
2024-01-25 13:00:00,132.822,17.95,69.69,synthetic_demo
2024-01-25 14:00:00,132.96,15.85,59.18,synthetic_demo
2024-01-25 15:00:00,128.765,18.91,62.64,synthetic_demo
2024-01-25 16:00:00,131.682,22.0,66.85,synthetic_demo
2024-01-25 17:00:00,126.657,18.87,66.94,synthetic_demo
2024-01-25 18:00:00,126.59,20.11,56.53,synthetic_demo
2024-01-25 19:00:00,118.444,21.63,64.75,synthetic_demo
2024-01-25 20:00:00,115.781,21.69,50.96,synthetic_demo
2024-01-25 21:00:00,111.297,23.12,59.25,synthetic_demo
2024-01-25 22:00:00,104.397,21.93,67.12,synthetic_demo
2024-01-25 23:00:00,97.564,18.72,64.41,synthetic_demo
2024-01-26 00:00:00,93.527,20.57,60.16,synthetic_demo
2024-01-26 01:00:00,94.459,18.05,69.37,synthetic_demo
2024-01-26 02:00:00,90.865,18.98,68.96,synthetic_demo
2024-01-26 03:00:00,93.253,15.4,73.86,synthetic_demo
2024-01-26 04:00:00,95.0,14.19,72.77,synthetic_demo
2024-01-26 05:00:00,99.085,14.56,73.47,synthetic_demo
2024-01-26 06:00:00,107.545,14.03,72.2,synthetic_demo
2024-01-26 07:00:00,106.775,13.16,70.65,synthetic_demo
2024-01-26 08:00:00,111.561,10.43,72.23,synthetic_demo
2024-01-26 09:00:00,121.012,13.27,68.04,synthetic_demo
2024-01-26 10:00:00,122.77,11.88,64.42,synthetic_demo
2024-01-26 11:00:00,128.625,14.2,63.61,synthetic_demo
2024-01-26 12:00:00,125.285,13.24,67.84,synthetic_demo
2024-01-26 13:00:00,127.054,16.69,67.35,synthetic_demo
2024-01-26 14:00:00,124.87,16.48,73.54,synthetic_demo
2024-01-26 15:00:00,124.683,17.2,65.47,synthetic_demo
2024-01-26 16:00:00,117.991,20.81,67.46,synthetic_demo
2024-01-26 17:00:00,123.184,21.28,67.42,synthetic_demo
2024-01-26 18:00:00,118.123,21.04,61.07,synthetic_demo
2024-01-26 19:00:00,112.712,24.02,62.52,synthetic_demo
2024-01-26 20:00:00,107.383,21.92,60.22,synthetic_demo
2024-01-26 21:00:00,102.036,22.32,67.69,synthetic_demo
2024-01-26 22:00:00,97.556,22.1,64.45,synthetic_demo
2024-01-26 23:00:00,90.901,20.24,57.0,synthetic_demo
2024-01-27 00:00:00,88.685,20.65,63.39,synthetic_demo
2024-01-27 01:00:00,91.199,18.24,72.99,synthetic_demo
2024-01-27 02:00:00,90.638,17.09,64.88,synthetic_demo
2024-01-27 03:00:00,86.458,17.93,67.27,synthetic_demo
2024-01-27 04:00:00,91.258,13.84,71.44,synthetic_demo
2024-01-27 05:00:00,96.905,11.16,65.94,synthetic_demo
2024-01-27 06:00:00,100.266,15.19,70.05,synthetic_demo
2024-01-27 07:00:00,102.27,15.82,59.96,synthetic_demo
2024-01-27 08:00:00,110.501,12.1,67.15,synthetic_demo
2024-01-27 09:00:00,114.054,10.43,77.16,synthetic_demo
2024-01-27 10:00:00,121.634,12.88,71.36,synthetic_demo
2024-01-27 11:00:00,120.163,13.71,67.31,synthetic_demo
2024-01-27 12:00:00,124.806,14.86,70.03,synthetic_demo
2024-01-27 13:00:00,120.552,14.96,67.41,synthetic_demo
2024-01-27 14:00:00,120.42,18.28,64.78,synthetic_demo
2024-01-27 15:00:00,122.124,19.51,66.89,synthetic_demo
2024-01-27 16:00:00,119.991,18.29,61.07,synthetic_demo
2024-01-27 17:00:00,116.184,21.96,61.6,synthetic_demo
2024-01-27 18:00:00,113.942,24.38,57.66,synthetic_demo
2024-01-27 19:00:00,106.341,22.62,52.88,synthetic_demo
2024-01-27 20:00:00,104.086,22.18,56.6,synthetic_demo
2024-01-27 21:00:00,101.784,22.25,68.99,synthetic_demo
2024-01-27 22:00:00,91.516,22.66,62.7,synthetic_demo
2024-01-27 23:00:00,89.03,19.05,57.41,synthetic_demo
2024-01-28 00:00:00,86.825,20.42,55.09,synthetic_demo
2024-01-28 01:00:00,87.177,18.55,63.91,synthetic_demo
2024-01-28 02:00:00,92.607,19.94,71.03,synthetic_demo
2024-01-28 03:00:00,91.038,16.22,65.63,synthetic_demo
2024-01-28 04:00:00,91.751,17.23,72.2,synthetic_demo
2024-01-28 05:00:00,96.857,12.86,71.35,synthetic_demo
2024-01-28 06:00:00,98.636,14.1,70.83,synthetic_demo
2024-01-28 07:00:00,104.464,13.28,62.54,synthetic_demo
2024-01-28 08:00:00,113.875,11.68,75.34,synthetic_demo
2024-01-28 09:00:00,115.213,13.11,67.7,synthetic_demo
2024-01-28 10:00:00,123.011,14.85,72.12,synthetic_demo
2024-01-28 11:00:00,121.902,13.8,64.68,synthetic_demo
2024-01-28 12:00:00,123.822,13.19,70.18,synthetic_demo
2024-01-28 13:00:00,125.792,16.41,68.16,synthetic_demo
2024-01-28 14:00:00,118.555,16.64,65.42,synthetic_demo
2024-01-28 15:00:00,122.515,18.61,66.44,synthetic_demo
2024-01-28 16:00:00,119.149,20.13,61.72,synthetic_demo
2024-01-28 17:00:00,122.494,19.21,60.63,synthetic_demo
2024-01-28 18:00:00,117.113,20.12,71.09,synthetic_demo
2024-01-28 19:00:00,108.261,23.13,65.59,synthetic_demo
2024-01-28 20:00:00,108.357,22.1,57.48,synthetic_demo
2024-01-28 21:00:00,101.01,19.48,66.48,synthetic_demo
2024-01-28 22:00:00,92.0,23.0,56.76,synthetic_demo
2024-01-28 23:00:00,91.346,21.59,55.82,synthetic_demo
2024-01-29 00:00:00,94.224,19.51,68.78,synthetic_demo
2024-01-29 01:00:00,97.096,17.58,56.83,synthetic_demo
2024-01-29 02:00:00,95.317,18.87,68.82,synthetic_demo
2024-01-29 03:00:00,96.848,16.99,64.62,synthetic_demo
2024-01-29 04:00:00,101.101,18.22,63.71,synthetic_demo
2024-01-29 05:00:00,105.217,14.83,69.87,synthetic_demo
2024-01-29 06:00:00,108.942,14.0,71.48,synthetic_demo
2024-01-29 07:00:00,114.876,12.83,65.49,synthetic_demo
2024-01-29 08:00:00,117.916,13.84,72.3,synthetic_demo
2024-01-29 09:00:00,121.378,13.78,69.33,synthetic_demo
2024-01-29 10:00:00,127.252,15.03,61.36,synthetic_demo
2024-01-29 11:00:00,127.456,13.7,67.99,synthetic_demo
2024-01-29 12:00:00,129.505,14.84,74.72,synthetic_demo
2024-01-29 13:00:00,133.498,15.99,75.16,synthetic_demo
2024-01-29 14:00:00,132.689,18.81,67.82,synthetic_demo
2024-01-29 15:00:00,127.633,20.95,56.36,synthetic_demo
2024-01-29 16:00:00,123.885,19.81,65.79,synthetic_demo
2024-01-29 17:00:00,127.993,20.89,66.62,synthetic_demo
2024-01-29 18:00:00,122.33,22.57,64.48,synthetic_demo
2024-01-29 19:00:00,116.704,22.4,64.94,synthetic_demo
2024-01-29 20:00:00,110.775,24.0,61.38,synthetic_demo
2024-01-29 21:00:00,107.742,19.99,62.81,synthetic_demo
2024-01-29 22:00:00,99.311,21.2,59.05,synthetic_demo
2024-01-29 23:00:00,95.168,20.46,53.26,synthetic_demo
2024-01-30 00:00:00,100.432,17.72,66.92,synthetic_demo
2024-01-30 01:00:00,100.095,18.14,65.77,synthetic_demo
2024-01-30 02:00:00,99.429,16.9,68.74,synthetic_demo
2024-01-30 03:00:00,103.789,16.46,59.66,synthetic_demo
2024-01-30 04:00:00,107.423,16.84,69.24,synthetic_demo
2024-01-30 05:00:00,110.516,14.17,78.69,synthetic_demo
2024-01-30 06:00:00,112.368,12.43,70.37,synthetic_demo
2024-01-30 07:00:00,119.093,13.1,69.07,synthetic_demo
2024-01-30 08:00:00,122.399,14.26,69.88,synthetic_demo
2024-01-30 09:00:00,124.116,12.0,80.53,synthetic_demo
2024-01-30 10:00:00,131.664,12.58,64.73,synthetic_demo
2024-01-30 11:00:00,133.475,15.13,68.56,synthetic_demo
2024-01-30 12:00:00,140.171,15.23,63.46,synthetic_demo
2024-01-30 13:00:00,138.514,17.48,62.7,synthetic_demo
2024-01-30 14:00:00,136.412,17.98,64.73,synthetic_demo
2024-01-30 15:00:00,133.693,20.14,69.78,synthetic_demo
2024-01-30 16:00:00,130.664,19.26,72.84,synthetic_demo
2024-01-30 17:00:00,128.604,21.52,64.04,synthetic_demo
2024-01-30 18:00:00,122.796,22.08,59.42,synthetic_demo
2024-01-30 19:00:00,119.873,21.37,74.4,synthetic_demo
2024-01-30 20:00:00,116.867,21.12,60.02,synthetic_demo
2024-01-30 21:00:00,108.413,23.65,57.02,synthetic_demo
2024-01-30 22:00:00,103.81,21.91,52.57,synthetic_demo
2024-01-30 23:00:00,101.546,20.31,69.87,synthetic_demo
2024-01-31 00:00:00,101.167,20.52,67.54,synthetic_demo
2024-01-31 01:00:00,99.664,20.79,74.55,synthetic_demo
2024-01-31 02:00:00,100.921,15.4,60.36,synthetic_demo
2024-01-31 03:00:00,106.853,15.05,74.92,synthetic_demo
2024-01-31 04:00:00,107.593,14.53,68.44,synthetic_demo
2024-01-31 05:00:00,108.879,16.36,70.48,synthetic_demo
2024-01-31 06:00:00,114.207,14.15,60.2,synthetic_demo
2024-01-31 07:00:00,118.949,14.23,75.7,synthetic_demo
2024-01-31 08:00:00,122.131,11.77,74.51,synthetic_demo
2024-01-31 09:00:00,126.473,11.96,70.2,synthetic_demo
2024-01-31 10:00:00,133.763,14.34,71.48,synthetic_demo
2024-01-31 11:00:00,133.766,14.67,64.14,synthetic_demo
2024-01-31 12:00:00,134.218,16.3,63.6,synthetic_demo
2024-01-31 13:00:00,136.937,16.62,63.89,synthetic_demo
2024-01-31 14:00:00,136.649,18.47,55.28,synthetic_demo
2024-01-31 15:00:00,130.673,19.62,67.82,synthetic_demo
2024-01-31 16:00:00,131.679,21.57,67.71,synthetic_demo
2024-01-31 17:00:00,133.771,22.64,57.28,synthetic_demo
2024-01-31 18:00:00,128.6,20.52,64.44,synthetic_demo
2024-01-31 19:00:00,127.501,20.27,61.6,synthetic_demo
2024-01-31 20:00:00,121.007,24.34,60.9,synthetic_demo
2024-01-31 21:00:00,117.083,24.39,56.08,synthetic_demo
2024-01-31 22:00:00,111.923,21.24,57.63,synthetic_demo
2024-01-31 23:00:00,104.981,19.44,68.93,synthetic_demo
2024-02-01 00:00:00,98.209,20.89,62.04,synthetic_demo
2024-02-01 01:00:00,99.22,20.69,72.66,synthetic_demo
2024-02-01 02:00:00,96.77,20.43,63.01,synthetic_demo
2024-02-01 03:00:00,99.905,17.6,60.7,synthetic_demo
2024-02-01 04:00:00,101.258,15.33,73.51,synthetic_demo
2024-02-01 05:00:00,107.08,13.67,72.02,synthetic_demo
2024-02-01 06:00:00,109.325,13.96,72.24,synthetic_demo
2024-02-01 07:00:00,113.916,13.09,75.34,synthetic_demo
2024-02-01 08:00:00,120.779,12.06,67.05,synthetic_demo
2024-02-01 09:00:00,124.021,15.9,66.22,synthetic_demo
2024-02-01 10:00:00,124.172,16.09,65.83,synthetic_demo
2024-02-01 11:00:00,127.98,16.1,60.22,synthetic_demo
2024-02-01 12:00:00,130.397,14.67,66.65,synthetic_demo
2024-02-01 13:00:00,131.542,18.01,71.64,synthetic_demo
2024-02-01 14:00:00,133.527,19.04,65.22,synthetic_demo
2024-02-01 15:00:00,131.341,20.1,56.35,synthetic_demo
2024-02-01 16:00:00,130.176,22.27,53.34,synthetic_demo
2024-02-01 17:00:00,129.826,22.57,69.18,synthetic_demo
2024-02-01 18:00:00,126.126,23.49,59.57,synthetic_demo
2024-02-01 19:00:00,120.543,23.87,56.45,synthetic_demo
2024-02-01 20:00:00,115.09,23.68,58.48,synthetic_demo
2024-02-01 21:00:00,112.531,20.96,54.91,synthetic_demo
2024-02-01 22:00:00,104.446,22.71,67.85,synthetic_demo
2024-02-01 23:00:00,100.502,21.14,60.17,synthetic_demo
2024-02-02 00:00:00,94.422,19.38,70.57,synthetic_demo
2024-02-02 01:00:00,86.578,21.73,61.87,synthetic_demo
2024-02-02 02:00:00,91.305,20.49,69.88,synthetic_demo
2024-02-02 03:00:00,93.076,18.75,65.58,synthetic_demo
2024-02-02 04:00:00,98.856,16.22,70.84,synthetic_demo
2024-02-02 05:00:00,103.425,16.5,69.91,synthetic_demo
2024-02-02 06:00:00,101.726,14.1,71.6,synthetic_demo
2024-02-02 07:00:00,112.11,13.83,70.46,synthetic_demo
2024-02-02 08:00:00,111.607,12.1,69.11,synthetic_demo
2024-02-02 09:00:00,116.011,14.06,78.09,synthetic_demo
2024-02-02 10:00:00,121.556,14.16,63.89,synthetic_demo
2024-02-02 11:00:00,124.252,13.31,69.21,synthetic_demo
2024-02-02 12:00:00,123.573,15.85,66.98,synthetic_demo
2024-02-02 13:00:00,128.606,17.02,67.86,synthetic_demo
2024-02-02 14:00:00,128.054,20.57,60.51,synthetic_demo
2024-02-02 15:00:00,127.008,20.78,64.04,synthetic_demo
2024-02-02 16:00:00,121.176,20.93,61.49,synthetic_demo
2024-02-02 17:00:00,122.239,22.25,53.24,synthetic_demo
2024-02-02 18:00:00,117.919,22.8,60.7,synthetic_demo
2024-02-02 19:00:00,116.7,23.0,54.97,synthetic_demo
2024-02-02 20:00:00,103.0,22.11,52.59,synthetic_demo
2024-02-02 21:00:00,102.416,23.06,61.1,synthetic_demo
2024-02-02 22:00:00,96.616,21.85,63.94,synthetic_demo
2024-02-02 23:00:00,91.576,20.45,65.4,synthetic_demo
2024-02-03 00:00:00,87.648,21.66,64.51,synthetic_demo
2024-02-03 01:00:00,87.302,20.31,53.22,synthetic_demo
2024-02-03 02:00:00,86.855,16.41,59.6,synthetic_demo
2024-02-03 03:00:00,90.101,17.11,75.64,synthetic_demo
2024-02-03 04:00:00,94.092,17.25,60.41,synthetic_demo
2024-02-03 05:00:00,96.094,16.29,69.56,synthetic_demo
2024-02-03 06:00:00,100.004,15.45,63.83,synthetic_demo
2024-02-03 07:00:00,105.241,13.77,69.18,synthetic_demo
2024-02-03 08:00:00,110.219,12.54,66.72,synthetic_demo
2024-02-03 09:00:00,111.098,12.42,72.8,synthetic_demo
2024-02-03 10:00:00,119.233,14.63,68.68,synthetic_demo
2024-02-03 11:00:00,120.271,15.47,65.0,synthetic_demo
2024-02-03 12:00:00,125.497,17.6,60.08,synthetic_demo
2024-02-03 13:00:00,124.773,18.58,65.79,synthetic_demo
2024-02-03 14:00:00,125.32,18.39,58.55,synthetic_demo
2024-02-03 15:00:00,119.163,18.35,66.79,synthetic_demo
2024-02-03 16:00:00,117.585,20.67,75.7,synthetic_demo
2024-02-03 17:00:00,116.118,22.35,67.81,synthetic_demo
2024-02-03 18:00:00,112.854,22.64,64.39,synthetic_demo
2024-02-03 19:00:00,112.113,22.69,60.32,synthetic_demo
2024-02-03 20:00:00,107.928,23.85,50.01,synthetic_demo
2024-02-03 21:00:00,98.318,22.78,54.06,synthetic_demo
2024-02-03 22:00:00,91.973,22.13,67.67,synthetic_demo
2024-02-03 23:00:00,89.88,22.46,57.01,synthetic_demo
2024-02-04 00:00:00,90.76,20.71,59.04,synthetic_demo
2024-02-04 01:00:00,85.459,20.27,62.09,synthetic_demo
2024-02-04 02:00:00,86.389,19.02,58.74,synthetic_demo
2024-02-04 03:00:00,92.375,16.03,60.61,synthetic_demo
2024-02-04 04:00:00,90.361,15.61,66.87,synthetic_demo
2024-02-04 05:00:00,97.097,16.88,61.52,synthetic_demo
2024-02-04 06:00:00,102.659,12.96,65.8,synthetic_demo
2024-02-04 07:00:00,107.828,11.32,67.08,synthetic_demo
2024-02-04 08:00:00,111.374,11.45,73.47,synthetic_demo
2024-02-04 09:00:00,115.271,13.89,67.5,synthetic_demo
2024-02-04 10:00:00,121.422,14.39,67.32,synthetic_demo
2024-02-04 11:00:00,123.167,15.01,70.64,synthetic_demo
2024-02-04 12:00:00,123.104,17.64,64.58,synthetic_demo
2024-02-04 13:00:00,125.09,14.19,67.01,synthetic_demo
2024-02-04 14:00:00,125.17,19.16,66.27,synthetic_demo
2024-02-04 15:00:00,126.045,21.86,64.84,synthetic_demo
2024-02-04 16:00:00,121.324,19.83,62.58,synthetic_demo
2024-02-04 17:00:00,122.455,21.77,61.98,synthetic_demo
2024-02-04 18:00:00,114.467,22.11,57.36,synthetic_demo
2024-02-04 19:00:00,109.984,22.44,56.66,synthetic_demo
2024-02-04 20:00:00,105.906,23.3,64.05,synthetic_demo
2024-02-04 21:00:00,102.182,25.23,60.69,synthetic_demo
2024-02-04 22:00:00,92.725,25.22,60.74,synthetic_demo
2024-02-04 23:00:00,93.988,21.82,62.93,synthetic_demo
2024-02-05 00:00:00,96.9,23.61,60.15,synthetic_demo
2024-02-05 01:00:00,93.912,20.16,66.5,synthetic_demo
2024-02-05 02:00:00,96.423,20.93,67.01,synthetic_demo
2024-02-05 03:00:00,97.386,17.42,70.05,synthetic_demo
2024-02-05 04:00:00,101.244,16.48,65.83,synthetic_demo
